value,anomaly_score,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
84.69617762,0.5,0,0,0,0
77.18632225,0.5,0,0,0,0
80.03021723,0.5,0,0,0,0
81.98235512,0.5,0,0,0,0
75.71471143,0.5,0,0,0,0
83.49896588,0.5,0,0,0,0
80.75362607,0.5,0,0,0,0
79.14834664,0.5,0,0,0,0
84.9565118,0.5,0,0,0,0
75.895895,0.5,0,0,0,0
86.13078246,0.5,0,0,0,0
80.97674867,0.5,0,0,0,0
81.74676668,0.5,0,0,0,0
86.0009104,0.5,0,0,0,0
85.08129033,0.5,0,0,0,0
81.62496176,0.5,0,0,0,0
84.05097099,0.5,0,0,0,0
78.93308153,0.5,0,0,0,0
80.75801304,0.5,0,0,0,0
72.99309416,0.5,0,0,0,0
29.37508504,0.5,0,0,0,0
34.10831604,0.5,0,0,0,0
29.18189299,0.5,0,0,0,0
29.88414867,0.5,0,0,0,0
33.89332251,0.5,0,0,0,0
28.80732855,0.5,0,0,0,0
30.60738183,0.5,0,0,0,0
32.53784116,0.5,0,0,0,0
32.6108733,0.5,0,0,0,0
33.77377213,0.5,0,0,0,0
32.03792188,0.5,0,0,0,0
32.06016581,0.5,0,0,0,0
23.40939009,0.5,0,0,0,0
22.39383637,0.5,0,0,0,0
22.88603881,0.5,0,0,0,0
24.1820265,0.5,0,0,0,0
21.95849931,0.5,0,0,0,0
21.88535912,0.5,0,0,0,0
20.17589838,0.5,0,0,0,0
22.90814839,0.5,0,0,0,0
20.29337703,0.5,0,0,0,0
22.418584,0.5,0,0,0,0
23.76296607,0.5,0,0,0,0
22.62364515,0.5,0,0,0,0
19.5364295,0.5,0,0,0,0
21.65214559,0.5,0,0,0,0
19.53676061,0.5,0,0,0,0
21.43449792,0.5,0,0,0,0
20.93161838,0.5,0,0,0,0
19.1283046,0.5,0,0,0,0
22.13942809,0.5,0,0,0,0
19.25383629,0.5,0,0,0,0
22.48534839,0.5,0,0,0,0
18.46194354,0.5,0,0,0,0
19.51122768,0.5,0,0,0,0
19.25062755,0.5,0,0,0,0
18.14264227,0.5,0,0,0,0
21.02993301,0.5,0,0,0,0
20.87341693,0.5,0,0,0,0
21.27101694,0.5,0,0,0,0
19.11812275,0.5,0,0,0,0
19.87227185,0.5,0,0,0,0
20.73550902,0.5,0,0,0,0
19.85391752,0.5,0,0,0,0
20.88909169,0.5,0,0,0,0
20.63446587,0.5,0,0,0,0
18.5471924,0.5,0,0,0,0
21.22556846,0.5,0,0,0,0
20.90275282,0.5,0,0,0,0
20.64313594,0.5,0,0,0,0
18.63824998,0.5,0,0,0,0
19.09029489,0.5,0,0,0,0
19.59149792,0.5,0,0,0,0
19.13807341,0.5,0,0,0,0
18.92939594,0.5,0,0,0,0
21.24180324,0.5,0,0,0,0
20.57265979,0.5,0,0,0,0
20.28133993,0.5,0,0,0,0
18.92195849,0.5,0,0,0,0
21.69311165,0.5,0,0,0,0
18.76833498,0.5,0,0,0,0
21.18387025,0.5,0,0,0,0
21.87088907,0.5,0,0,0,0
20.91238532,0.5,0,0,0,0
21.97565361,0.5,0,0,0,0
20.60816047,0.5,0,0,0,0
18.87346438,0.5,0,0,0,0
18.81889051,0.5,0,0,0,0
19.3019624,0.5,0,0,0,0
18.03198156,0.5,0,0,0,0
20.73077342,0.5,0,0,0,0
19.07833347,0.5,0,0,0,0
21.26073293,0.5,0,0,0,0
19.4366906,0.5,0,0,0,0
19.91982597,0.5,0,0,0,0
21.86275567,0.5,0,0,0,0
18.96868849,0.5,0,0,0,0
20.88501639,0.5,0,0,0,0
21.02047116,0.5,0,0,0,0
18.88399263,0.5,0,0,0,0
20.00398735,0.5,0,0,0,0
19.4008077,0.5,0,0,0,0
21.08762497,0.5,0,0,0,0
20.48993328,0.5,0,0,0,0
19.90393222,0.5,0,0,0,0
21.11745306,0.5,0,0,0,0
18.94062228,0.5,0,0,0,0
21.01448752,0.5,0,0,0,0
21.46149725,0.5,0,0,0,0
21.51448639,0.5,0,0,0,0
21.13469437,0.5,0,0,0,0
19.63205667,0.5,0,0,0,0
21.92723209,0.5,0,0,0,0
19.51837458,0.5,0,0,0,0
20.5545016,0.5,0,0,0,0
18.64429671,0.5,0,0,0,0
21.92179559,0.5,0,0,0,0
20.81594369,0.5,0,0,0,0
21.01351018,0.5,0,0,0,0
18.26310681,0.5,0,0,0,0
21.05367126,0.5,0,0,0,0
21.09889372,0.5,0,0,0,0
20.68709091,0.5,0,0,0,0
19.16763846,0.5,0,0,0,0
19.95876017,0.5,0,0,0,0
18.44173749,0.5,0,0,0,0
19.88634827,0.5,0,0,0,0
18.97529541,0.5,0,0,0,0
19.39638795,0.5,0,0,0,0
18.65040163,0.5,0,0,0,0
18.92021747,0.5,0,0,0,0
18.30627457,0.5,0,0,0,0
21.67960547,0.5,0,0,0,0
20.12164275,0.5,0,0,0,0
19.58696789,0.5,0,0,0,0
20.14011685,0.5,0,0,0,0
20.51317291,0.5,0,0,0,0
21.68751517,0.5,0,0,0,0
18.71477181,0.5,0,0,0,0
19.18220999,0.5,0,0,0,0
21.90315735,0.5,0,0,0,0
19.48477195,0.5,0,0,0,0
18.0902466,0.5,0,0,0,0
18.59057397,0.5,0,0,0,0
18.10535481,0.5,0,0,0,0
21.95969257,0.5,0,0,0,0
19.1154834,0.5,0,0,0,0
21.69417103,0.5,0,0,0,0
21.9835451,0.5,0,0,0,0
20.39936488,0.5,0,0,0,0
18.13278526,0.5,0,0,0,0
18.32636652,0.5,0,0,0,0
19.92635622,0.5,0,0,0,0
19.62468805,0.5,0,0,0,0
20.42470922,0.5,0,0,0,0
19.75539124,0.5,0,0,0,0
21.7363074,0.5,0,0,0,0
20.13895886,0.5,0,0,0,0
20.77490425,0.5,0,0,0,0
21.58594109,0.5,0,0,0,0
18.5874875,0.5,0,0,0,0
18.91893862,0.5,0,0,0,0
18.42927464,0.5,0,0,0,0
18.5585536,0.5,0,0,0,0
20.05033587,0.5,0,0,0,0
19.28471704,0.5,0,0,0,0
19.69269136,0.5,0,0,0,0
21.92995933,0.5,0,0,0,0
18.62681739,0.5,0,0,0,0
20.16324828,0.5,0,0,0,0
18.39548462,0.5,0,0,0,0
19.27398525,0.5,0,0,0,0
20.11010369,0.5,0,0,0,0
21.78652698,0.5,0,0,0,0
19.56491289,0.5,0,0,0,0
18.25962678,0.5,0,0,0,0
19.55264579,0.5,0,0,0,0
18.5829647,0.5,0,0,0,0
18.91995845,0.5,0,0,0,0
20.47236249,0.5,0,0,0,0
18.26969546,0.5,0,0,0,0
19.85889503,0.5,0,0,0,0
20.43784634,0.5,0,0,0,0
19.68743357,0.5,0,0,0,0
18.0765054,0.5,0,0,0,0
21.94207743,0.5,0,0,0,0
19.46846307,0.5,0,0,0,0
21.11430875,0.5,0,0,0,0
19.30258597,0.5,0,0,0,0
19.90006703,0.5,0,0,0,0
19.55385457,0.5,0,0,0,0
19.37015692,0.5,0,0,0,0
18.08740551,0.5,0,0,0,0
19.44008375,0.5,0,0,0,0
21.55795996,0.5,0,0,0,0
20.76157335,0.5,0,0,0,0
18.58169144,0.5,0,0,0,0
20.36462002,0.5,0,0,0,0
21.56892344,0.5,0,0,0,0
20.80013616,0.5,0,0,0,0
63.22210774,0.5,0,0,0,0
73.00252196,0.5,0,0,0,0
65.30099858,0.5,0,0,0,0
67.37543556,0.5,0,0,0,0
68.35554153,0.5,0,0,0,0
72.76688982,0.5,0,0,0,0
73.86986193,0.5,0,0,0,0
73.84327914,0.5,0,0,0,0
61.30817687,0.5,0,0,0,0
73.7376834,0.5,0,0,0,0
61.93966274,0.5,0,0,0,0
64.81452173,0.5,0,0,0,0
77.83261151,0.5,0,0,0,0
77.28844669,0.5,0,0,0,0
79.225096,0.5,0,0,0,0
77.28100547,0.5,0,0,0,0
84.34151055,0.5,0,0,0,0
73.57331812,0.5,0,0,0,0
74.09286325,0.5,0,0,0,0
84.12985276,0.5,0,0,0,0
71.03099725,0.5,0,0,0,0
79.30038396,0.5,0,0,0,0
80.42054198,0.5,0,0,0,0
77.68600755,0.5,0,0,0,0
82.6090638,0.5,0,0,0,0
74.31548989,0.5,0,0,0,0
85.12826303,0.5,0,0,0,0
73.79496857,0.5,0,0,0,0
77.94252111,0.5,0,0,0,0
72.76489689,0.5,0,0,0,0
80.239037,0.5,0,0,0,0
82.21963732,0.5,0,0,0,0
86.53718888,0.5,0,0,0,0
83.32640286,0.5,0,0,0,0
80.17370078,0.5,0,0,0,0
86.40034104,0.5,0,0,0,0
79.55940342,0.5,0,0,0,0
80.8821153,0.5,0,0,0,0
81.43973135,0.5,0,0,0,0
78.465404,0.5,0,0,0,0
85.31322418,0.5,0,0,0,0
74.87285964,0.5,0,0,0,0
80.78042208,0.5,0,0,0,0
83.45546522,0.5,0,0,0,0
86.35986241,0.5,0,0,0,0
86.03932311,0.5,0,0,0,0
80.04367682,0.5,0,0,0,0
82.19183452,0.5,0,0,0,0
78.28900991,0.5,0,0,0,0
79.4717664,0.5,0,0,0,0
86.47949262,0.5,0,0,0,0
86.87040999,0.5,0,0,0,0
86.30590654,0.5,0,0,0,0
74.19612244,0.5,0,0,0,0
85.58080002,0.5,0,0,0,0
87.15289798,0.5,0,0,0,0
77.76132791,0.5,0,0,0,0
80.27906903,0.5,0,0,0,0
84.44525237,0.5,0,0,0,0
80.97381182,0.5,0,0,0,0
87.89151735,0.5,0,0,0,0
79.28760785,0.5,0,0,0,0
83.41907907,0.5,0,0,0,0
84.67739353,0.5,0,0,0,0
79.90177118,0.5,0,0,0,0
85.70762673,0.5,0,0,0,0
80.73459801,0.5,0,0,0,0
78.5826406,0.5,0,0,0,0
73.72163997,0.5,0,0,0,0
78.29085908,0.5,0,0,0,0
83.73896361,0.5,0,0,0,0
86.73641904,0.5,0,0,0,0
76.0261406,0.5,0,0,0,0
77.68302251,0.5,0,0,0,0
74.46266106,0.5,0,0,0,0
83.05076901,0.5,0,0,0,0
87.3621762,0.5,0,0,0,0
82.25444587,0.5,0,0,0,0
81.8724385,0.5,0,0,0,0
80.85506267,0.5,0,0,0,0
73.41458706,0.5,0,0,0,0
83.67125797,0.5,0,0,0,0
81.63200902,0.5,0,0,0,0
82.5828355,0.5,0,0,0,0
86.38081164,0.5,0,0,0,0
84.54321027,0.5,0,0,0,0
84.4944818,0.5,0,0,0,0
86.83477358,0.5,0,0,0,0
87.83879057,0.5,0,0,0,0
81.30036761,0.5,0,0,0,0
73.74196427,0.5,0,0,0,0
79.34592618,0.5,0,0,0,0
84.60145591,0.5,0,0,0,0
72.4434661,0.5,0,0,0,0
72.91005903,0.5,0,0,0,0
73.07438422,0.5,0,0,0,0
83.69653999,0.5,0,0,0,0
80.01863533,0.5,0,0,0,0
77.90233718,0.5,0,0,0,0
73.68984443,0.5,0,0,0,0
83.71581186,0.5,0,0,0,0
77.13628735,0.5,0,0,0,0
76.24515584,0.5,0,0,0,0
82.43707557,0.5,0,0,0,0
80.9441432,0.5,0,0,0,0
77.79854039,0.5,0,0,0,0
82.26376794,0.5,0,0,0,0
76.33951501,0.5,0,0,0,0
33.88690717,0.5,0,0,0,0
30.26763547,0.5,0,0,0,0
29.81655553,0.5,0,0,0,0
33.80760573,0.5,0,0,0,0
33.3305026,0.5,0,0,0,0
29.96888369,0.5,0,0,0,0
29.54396714,0.5,0,0,0,0
34.16574761,0.5,0,0,0,0
33.7702238,0.5,0,0,0,0
30.89444126,0.5,0,0,0,0
33.01245707,0.5,0,0,0,0
29.59461951,0.5,0,0,0,0
22.43157228,0.5,0,0,0,0
20.2439106,0.5,0,0,0,0
21.91437522,0.5,0,0,0,0
20.49529472,0.5,0,0,0,0
22.28865814,0.5,0,0,0,0
22.04913257,0.5,0,0,0,0
22.1508437,0.5,0,0,0,0
20.36308312,0.5,0,0,0,0
21.78004001,0.5,0,0,0,0
23.54904635,0.5,0,0,0,0
21.8127352,0.5,0,0,0,0
23.36396907,0.5,0,0,0,0
19.94538461,0.5,0,0,0,0
20.16558851,0.5,0,0,0,0
20.74170185,0.5,0,0,0,0
22.32599295,0.5,0,0,0,0
18.87789216,0.5,0,0,0,0
18.56681457,0.5,0,0,0,0
20.92219237,0.5,0,0,0,0
22.31950141,0.5,0,0,0,0
22.48590568,0.5,0,0,0,0
20.41513651,0.5,0,0,0,0
20.34926208,0.5,0,0,0,0
21.07377135,0.5,0,0,0,0
20.31960717,0.5,0,0,0,0
20.63492667,0.5,0,0,0,0
21.59917844,0.5,0,0,0,0
21.0859537,0.5,0,0,0,0
20.08344956,0.5,0,0,0,0
19.94272558,0.5,0,0,0,0
20.6570873,0.5,0,0,0,0
19.91797465,0.5,0,0,0,0
19.92630672,0.5,0,0,0,0
18.15193664,0.5,0,0,0,0
18.78599854,0.5,0,0,0,0
20.04983397,0.5,0,0,0,0
21.31105282,0.5,0,0,0,0
19.13325833,0.5,0,0,0,0
20.10986067,0.5,0,0,0,0
19.39845298,0.5,0,0,0,0
18.4368984,0.5,0,0,0,0
21.85415379,0.5,0,0,0,0
21.43925742,0.5,0,0,0,0
18.3315511,0.5,0,0,0,0
20.89919302,0.5,0,0,0,0
19.40893431,0.5,0,0,0,0
22.00049944,0.5,0,0,0,0
19.22803528,0.5,0,0,0,0
18.95859313,0.5,0,0,0,0
20.27545433,0.5,0,0,0,0
21.34460203,0.5,0,0,0,0
18.77367934,0.5,0,0,0,0
20.8416119,0.5,0,0,0,0
18.24912949,0.5,0,0,0,0
21.67990071,0.5,0,0,0,0
18.32781793,0.5,0,0,0,0
21.66108363,0.5,0,0,0,0
19.96706194,0.5,0,0,0,0
19.79616458,0.5,0,0,0,0
21.89743182,0.5,0,0,0,0
21.96153671,0.5,0,0,0,0
20.6007125,0.5,0,0,0,0
18.50847717,0.5,0,0,0,0
20.02468034,0.5,0,0,0,0
20.1166524,0.5,0,0,0,0
20.05778571,0.5,0,0,0,0
20.27796735,0.5,0,0,0,0
18.07489886,0.5,0,0,0,0
20.84490913,0.5,0,0,0,0
20.84957721,0.5,0,0,0,0
18.4618791,0.5,0,0,0,0
20.28095777,0.5,0,0,0,0
20.27344473,0.5,0,0,0,0
20.72980168,0.5,0,0,0,0
18.34159077,0.5,0,0,0,0
20.50601323,0.5,0,0,0,0
19.1230078,0.5,0,0,0,0
20.02801196,0.5,0,0,0,0
21.09329421,0.5,0,0,0,0
20.82258375,0.5,0,0,0,0
18.47561207,0.5,0,0,0,0
20.36473915,0.5,0,0,0,0
21.87646612,0.5,0,0,0,0
18.62707775,0.5,0,0,0,0
21.41162835,0.5,0,0,0,0
20.81019232,0.5,0,0,0,0
21.09601325,0.5,0,0,0,0
19.12783331,0.5,0,0,0,0
19.15155572,0.5,0,0,0,0
21.62407782,0.5,0,0,0,0
19.43932813,0.5,0,0,0,0
18.25206156,0.5,0,0,0,0
20.40238681,0.5,0,0,0,0
18.49927068,0.5,0,0,0,0
21.18638497,0.5,0,0,0,0
20.56698577,0.5,0,0,0,0
21.49890602,0.5,0,0,0,0
21.139349,0.5,0,0,0,0
18.44845459,0.5,0,0,0,0
19.52428271,0.5,0,0,0,0
21.098241,0.5,0,0,0,0
19.66936589,0.5,0,0,0,0
21.88946194,0.5,0,0,0,0
20.9429618,0.5,0,0,0,0
18.06199967,0.5,0,0,0,0
21.51994277,0.5,0,0,0,0
18.40321914,0.5,0,0,0,0
18.5620949,0.5,0,0,0,0
20.9379696,0.5,0,0,0,0
21.45987424,0.5,0,0,0,0
20.14539851,0.5,0,0,0,0
19.15619893,0.5,0,0,0,0
19.40526218,0.5,0,0,0,0
19.37155732,0.5,0,0,0,0
19.30671242,0.5,0,0,0,0
18.97163869,0.5,0,0,0,0
20.43546838,0.5,0,0,0,0
21.60162127,0.5,0,0,0,0
19.22832965,0.5,0,0,0,0
18.74677719,0.5,0,0,0,0
21.35431067,0.5,0,0,0,0
20.96713332,0.5,0,0,0,0
21.72334813,0.5,0,0,0,0
18.66207894,0.5,0,0,0,0
18.57700526,0.5,0,0,0,0
20.16571758,0.5,0,0,0,0
20.45773462,0.5,0,0,0,0
19.92069377,0.5,0,0,0,0
20.39586655,0.5,0,0,0,0
18.72151908,0.5,0,0,0,0
19.91845502,0.5,0,0,0,0
20.63237024,0.5,0,0,0,0
19.7308258,0.5,0,0,0,0
20.71778934,0.5,0,0,0,0
19.80476512,0.5,0,0,0,0
19.33439832,0.5,0,0,0,0
19.21442019,0.5,0,0,0,0
19.64360824,0.5,0,0,0,0
18.09235849,0.5,0,0,0,0
20.67410055,0.5,0,0,0,0
21.38042256,0.5,0,0,0,0
19.41850838,0.5,0,0,0,0
18.18413254,0.5,0,0,0,0
21.94710239,0.5,0,0,0,0
19.05479302,0.5,0,0,0,0
18.50648449,0.5,0,0,0,0
19.47901003,0.5,0,0,0,0
20.95422816,0.5,0,0,0,0
19.17566639,0.5,0,0,0,0
20.29881282,0.5,0,0,0,0
19.66223998,0.5,0,0,0,0
18.47105597,0.5,0,0,0,0
19.32114805,0.5,0,0,0,0
20.89948202,0.5,0,0,0,0
20.44801559,0.5,0,0,0,0
18.47911352,0.5,0,0,0,0
18.65328964,0.5,0,0,0,0
20.56293344,0.5,0,0,0,0
21.25366166,0.5,0,0,0,0
19.39789798,0.5,0,0,0,0
20.38124301,0.5,0,0,0,0
18.68257436,0.5,0,0,0,0
19.24550535,0.5,0,0,0,0
18.08108082,0.5,0,0,0,0
21.07310379,0.5,0,0,0,0
19.60403928,0.5,0,0,0,0
21.26450229,0.5,0,0,0,0
20.83349198,0.5,0,0,0,0
72.47092201,0.5,0,0,0,0
65.08495791,0.5,0,0,0,0
63.71747873,0.5,0,0,0,0
74.41791728,0.5,0,0,0,0
70.9556579,0.5,0,0,0,0
72.54297484,0.5,0,0,0,0
61.37861388,0.5,0,0,0,0
66.02067804,0.5,0,0,0,0
71.30230699,0.5,0,0,0,0
62.26056653,0.5,0,0,0,0
68.91582304,0.5,0,0,0,0
67.03538964,0.5,0,0,0,0
70.11340819,0.5,0,0,0,0
73.50234096,0.5,0,0,0,0
74.25997167,0.5,0,0,0,0
71.57606637,0.5,0,0,0,0
79.64145284,0.5,0,0,0,0
73.60201504,0.5,0,0,0,0
74.14865463,0.5,0,0,0,0
83.78066304,0.5,0,0,0,0
77.0897504,0.5,0,0,0,0
75.92582884,0.5,0,0,0,0
81.07447851,0.5,0,0,0,0
83.95720613,0.5,0,0,0,0
71.96617789,0.5,0,0,0,0
78.69679062,0.5,0,0,0,0
81.28186669,0.5,0,0,0,0
76.63442751,0.5,0,0,0,0
83.85237241,0.5,0,0,0,0
87.01837133,0.5,0,0,0,0
86.57226883,0.5,0,0,0,0
75.79818631,0.5,0,0,0,0
75.16768398,0.5,0,0,0,0
86.79592941,0.5,0,0,0,0
78.86202746,0.5,0,0,0,0
74.88076699,0.5,0,0,0,0
83.21197708,0.5,0,0,0,0
76.45886431,0.5,0,0,0,0
76.18442046,0.5,0,0,0,0
85.96470311,0.5,0,0,0,0
74.51014685,0.5,0,0,0,0
72.9426508,0.5,0,0,0,0
76.21541466,0.5,0,0,0,0
81.61307325,0.5,0,0,0,0
73.88064237,0.5,0,0,0,0
79.45006014,0.5,0,0,0,0
81.93894889,0.5,0,0,0,0
85.47709613,0.5,0,0,0,0
75.65975076,0.5,0,0,0,0
85.05712256,0.5,0,0,0,0
75.74031814,0.5,0,0,0,0
82.80838588,0.5,0,0,0,0
78.87184336,0.5,0,0,0,0
73.8171795,0.5,0,0,0,0
83.40819263,0.5,0,0,0,0
75.46608569,0.5,0,0,0,0
74.80801658,0.5,0,0,0,0
77.7145109,0.5,0,0,0,0
82.43285528,0.5,0,0,0,0
75.72576511,0.5,0,0,0,0
74.93498757,0.5,0,0,0,0
72.15579437,0.5,0,0,0,0
79.54247133,0.5,0,0,0,0
78.85454391,0.5,0,0,0,0
75.73824829,0.5,0,0,0,0
72.85493742,0.5,0,0,0,0
78.86430833,0.5,0,0,0,0
84.60722044,0.5,0,0,0,0
83.44050876,0.5,0,0,0,0
85.76860115,0.5,0,0,0,0
72.14985964,0.5,0,0,0,0
87.45851086,0.5,0,0,0,0
77.4618524,0.5,0,0,0,0
87.84552141,0.5,0,0,0,0
76.04118137,0.5,0,0,0,0
79.54381857,0.5,0,0,0,0
77.66209726,0.5,0,0,0,0
77.6914256,0.5,0,0,0,0
85.47569301,0.5,0,0,0,0
83.94189719,0.5,0,0,0,0
87.87357937,0.5,0,0,0,0
81.81544949,0.5,0,0,0,0
79.41134331,0.5,0,0,0,0
73.44047677,0.5,0,0,0,0
87.94481386,0.5,0,0,0,0
80.82433526,0.5,0,0,0,0
83.20747976,0.5,0,0,0,0
78.50772746,0.5,0,0,0,0
80.76329627,0.5,0,0,0,0
87.08107651,0.5,0,0,0,0
74.66256765,0.5,0,0,0,0
76.67781413,0.5,0,0,0,0
74.43281273,0.5,0,0,0,0
84.67529188,0.5,0,0,0,0
72.99258402,0.5,0,0,0,0
73.30596565,0.5,0,0,0,0
76.77587632,0.5,0,0,0,0
80.22698009,0.5,0,0,0,0
78.50036666,0.5,0,0,0,0
72.71703305,0.5,0,0,0,0
87.3198314,0.5,0,0,0,0
87.24587882,0.5,0,0,0,0
76.46967181,0.5,0,0,0,0
83.7043777,0.5,0,0,0,0
81.25717538,0.5,0,0,0,0
75.79959801,0.5,0,0,0,0
76.19471557,0.5,0,0,0,0
79.85842012,0.5,0,0,0,0
31.48311038,0.5,0,0,0,0
30.66386181,0.5,0,0,0,0
33.96806769,0.5,0,0,0,0
31.88135655,0.5,0,0,0,0
32.99102127,0.5,0,0,0,0
30.01134464,0.5,0,0,0,0
32.21444285,0.5,0,0,0,0
30.8350408,0.5,0,0,0,0
32.16904093,0.5,0,0,0,0
33.79727884,0.5,0,0,0,0
33.72103807,0.5,0,0,0,0
31.06700637,0.5,0,0,0,0
23.27036021,0.5,0,0,0,0
24.37697764,0.5,0,0,0,0
22.96299734,0.5,0,0,0,0
20.82487621,0.5,0,0,0,0
23.20509339,0.5,0,0,0,0
20.62997052,0.5,0,0,0,0
24.06705331,0.5,0,0,0,0
22.47463779,0.5,0,0,0,0
21.8854293,0.5,0,0,0,0
20.41538842,0.5,0,0,0,0
21.86590993,0.5,0,0,0,0
24.20636454,0.5,0,0,0,0
18.51794613,0.5,0,0,0,0
20.37615861,0.5,0,0,0,0
22.24602327,0.5,0,0,0,0
20.04926849,0.5,0,0,0,0
20.18580737,0.5,0,0,0,0
20.80178174,0.5,0,0,0,0
20.32819107,0.5,0,0,0,0
19.1225923,0.5,0,0,0,0
18.50800327,0.5,0,0,0,0
20.9297883,0.5,0,0,0,0
22.20362351,0.5,0,0,0,0
18.86766726,0.5,0,0,0,0
18.93426112,0.5,0,0,0,0
19.5744263,0.5,0,0,0,0
21.33689671,0.5,0,0,0,0
19.16861102,0.5,0,0,0,0
21.63155301,0.5,0,0,0,0
18.30728665,0.5,0,0,0,0
21.8682928,0.5,0,0,0,0
20.34015461,0.5,0,0,0,0
20.73415919,0.5,0,0,0,0
19.56421768,0.5,0,0,0,0
21.22939138,0.5,0,0,0,0
18.75586303,0.5,0,0,0,0
18.21311511,0.5,0,0,0,0
19.60086655,0.5,0,0,0,0
21.43534104,0.5,0,0,0,0
21.03988626,0.5,0,0,0,0
20.08788975,0.5,0,0,0,0
20.30802799,0.5,0,0,0,0
18.53735008,0.5,0,0,0,0
21.38323424,0.5,0,0,0,0
21.16814065,0.5,0,0,0,0
20.64568241,0.5,0,0,0,0
19.88383431,0.5,0,0,0,0
21.87882059,0.5,0,0,0,0
21.52025898,0.5,0,0,0,0
20.58167289,0.5,0,0,0,0
19.49094553,0.5,0,0,0,0
20.47601975,0.5,0,0,0,0
20.30566164,0.5,0,0,0,0
19.58072673,0.5,0,0,0,0
19.23038741,0.5,0,0,0,0
19.63181175,0.5,0,0,0,0
20.29954239,0.5,0,0,0,0
19.71632418,0.5,0,0,0,0
19.05795638,0.5,0,0,0,0
21.04789369,0.5,0,0,0,0
20.12586998,0.5,0,0,0,0
18.27070065,0.5,0,0,0,0
19.47326602,0.5,0,0,0,0
21.53965383,0.5,0,0,0,0
21.02094612,0.5,0,0,0,0
19.29298714,0.5,0,0,0,0
21.75273261,0.5,0,0,0,0
18.30641163,0.5,0,0,0,0
21.84493882,0.5,0,0,0,0
18.98282037,0.5,0,0,0,0
18.03637672,0.5,0,0,0,0
19.73523215,0.5,0,0,0,0
19.43588172,0.5,0,0,0,0
20.15635602,0.5,0,0,0,0
21.18709144,0.5,0,0,0,0
21.36972321,0.5,0,0,0,0
19.60492,0.5,0,0,0,0
19.71938297,0.5,0,0,0,0
18.59271092,0.5,0,0,0,0
18.19019044,0.5,0,0,0,0
20.56485996,0.5,0,0,0,0
18.2577505,0.5,0,0,0,0
20.93532048,0.5,0,0,0,0
20.15636058,0.5,0,0,0,0
18.79433191,0.5,0,0,0,0
20.15809177,0.5,0,0,0,0
18.73199087,0.5,0,0,0,0
19.75494883,0.5,0,0,0,0
21.19824127,0.5,0,0,0,0
19.84767717,0.5,0,0,0,0
18.59479727,0.5,0,0,0,0
20.89531473,0.5,0,0,0,0
18.74707367,0.5,0,0,0,0
20.9541995,0.5,0,0,0,0
19.91740916,0.5,0,0,0,0
19.81496704,0.5,0,0,0,0
21.40574015,0.5,0,0,0,0
20.8344141,0.5,0,0,0,0
18.13164319,0.5,0,0,0,0
19.18469726,0.5,0,0,0,0
21.48368264,0.5,0,0,0,0
18.07330467,0.5,0,0,0,0
20.18101379,0.5,0,0,0,0
20.91130268,0.5,0,0,0,0
20.48742434,0.5,0,0,0,0
21.04212881,0.5,0,0,0,0
20.9027674,0.5,0,0,0,0
20.76812278,0.5,0,0,0,0
21.28615944,0.5,0,0,0,0
20.58276267,0.5,0,0,0,0
19.60967398,0.5,0,0,0,0
19.88763644,0.5,0,0,0,0
20.86689913,0.5,0,0,0,0
21.50522412,0.5,0,0,0,0
19.0888752,0.5,0,0,0,0
19.36830718,0.5,0,0,0,0
21.72295759,0.5,0,0,0,0
20.31404717,0.5,0,0,0,0
18.71584727,0.5,0,0,0,0
20.65478056,0.5,0,0,0,0
21.96304862,0.5,0,0,0,0
21.29381426,0.5,0,0,0,0
20.98296455,0.5,0,0,0,0
18.83218662,0.5,0,0,0,0
21.50455914,0.5,0,0,0,0
20.10315537,0.5,0,0,0,0
21.55716009,0.5,0,0,0,0
19.31931132,0.5,0,0,0,0
18.24820421,0.5,0,0,0,0
19.90390387,0.5,0,0,0,0
19.07935042,0.5,0,0,0,0
20.86091716,0.5,0,0,0,0
21.82842621,0.5,0,0,0,0
20.7638966,0.5,0,0,0,0
21.54773572,0.5,0,0,0,0
19.81209605,0.5,0,0,0,0
21.08656295,0.5,0,0,0,0
21.37217375,0.5,0,0,0,0
20.84350251,0.5,0,0,0,0
20.03110914,0.5,0,0,0,0
20.50346444,0.5,0,0,0,0
20.80202798,0.5,0,0,0,0
19.01233761,0.5,0,0,0,0
21.23831704,0.5,0,0,0,0
21.80129816,0.5,0,0,0,0
19.86095726,0.5,0,0,0,0
20.80426873,0.5,0,0,0,0
20.94810362,0.5,0,0,0,0
20.64899019,0.5,0,0,0,0
20.18846043,0.5,0,0,0,0
21.52659182,0.5,0,0,0,0
19.79570684,0.5,0,0,0,0
18.24441183,0.5,0,0,0,0
21.3782255,0.5,0,0,0,0
20.69592509,0.5,0,0,0,0
21.39703451,0.5,0,0,0,0
18.55418977,0.5,0,0,0,0
18.12301176,0.5,0,0,0,0
21.73749816,0.5,0,0,0,0
18.59091322,0.5,0,0,0,0
21.23860933,0.5,0,0,0,0
21.29283977,0.5,0,0,0,0
20.8348208,0.5,0,0,0,0
18.52504884,0.5,0,0,0,0
20.6695945,0.5,0,0,0,0
21.55634633,0.5,0,0,0,0
19.70212658,0.5,0,0,0,0
